code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600010,2020-04-30,2019-12-31,0.012701,0.014103,0.128612,894067783.850000,0.014652,63397466567.380000,45585032648.00,31677211587.00
