code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600016,2023-03-28,2022-12-31,0.060073,0.251109,,35777000000.000000,0.805552,142476000000.000000,43782418502.00,35462123213.00
