code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600019,2022-04-29,2021-12-31,0.125935,0.072609,0.132568,26455020746.380000,1.061234,365495000000.000000,22268411550.00,22212353437.00
