code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600000,2021-03-27,2020-12-31,0.097856,0.300396,,58993000000.000000,1.987078,,29352140893.00,29352140893.00
