code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600048,2023-03-31,2022-12-31,0.093648,0.096119,0.219876,27011095332.080000,1.532677,280080185144.850000,11970443418.00,11970443418.00
