code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600061,2021-04-02,2020-12-31,0.097993,4.904166,0.052950,4706347517.220000,0.981356,14383823506.810000,4227129727.00,4227129727.00
