code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600050,2022-03-12,2021-12-31,0.042472,0.043971,0.245517,14416186638.000000,0.203459,327854000000.000000,30991393212.00,30755644212.00
