code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600089,2023-04-25,2022-12-31,0.311781,0.238332,0.385907,22852908003.390000,4.087803,94172930668.450000,3885465706.00,3885465706.00
