code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600048,2022-04-19,2021-12-31,0.145761,0.130520,0.267790,37189475817.220000,2.288019,283856020349.350000,11970107583.00,11970107583.00
