code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600016,2020-03-31,2019-12-31,0.114640,0.304388,,54924000000.000000,1.229238,180441000000.000000,43782418502.00,35462123213.00
