code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600011,2020-04-01,2019-12-31,0.018554,0.013707,0.145906,2377913891.000000,0.107431,165159547077.000000,15698093359.00,10997709919.00
