code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600025,2022-04-23,2021-12-31,0.092675,0.310900,0.546286,6280685175.790000,0.324308,20172490104.590000,18000000000.00,18000000000.00
