code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600019,2023-04-28,2022-12-31,0.063217,0.038145,0.058420,14028915936.760000,0.547276,369163000000.000000,22268189984.00,21890910819.00
