code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600085,2022-03-26,2021-12-31,0.119945,0.129477,0.476243,1890760459.070000,0.894932,17116867700.000000,1371470262.00,1371470262.00
