code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600010,2022-04-15,2021-12-31,0.053053,0.036754,0.111824,3167565113.970000,0.062881,86183145818.410000,45585032648.00,31677211587.00
