code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600010,2023-04-22,2022-12-31,-0.013556,-0.020021,0.077327,-1444940538.040000,-0.016013,72171753910.700000,45585032648.00,31677211587.00
