code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600028,2023-03-27,2022-12-31,0.084966,0.022831,0.150325,75758000000.000000,0.552994,3318168000000.000000,119896407646.00,95115471046.00
