code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600029,2022-03-31,2021-12-31,-0.176735,-0.108329,-0.025432,-11011000000.000000,-0.714107,101644000000.000000,16948438028.00,10219858722.00
