code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600036,2020-03-21,2019-12-31,0.161309,0.346392,,93423000000.000000,3.682299,269703000000.000000,25219845601.00,20628944429.00
