code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600029,2023-03-29,2022-12-31,-0.601474,-0.387071,-0.215980,-33698000000.000000,-1.803554,87059000000.000000,18120892710.00,10219889517.00
