code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600039,2022-03-30,2021-12-31,0.224344,0.066952,0.161441,5694198464.880000,1.168914,84723311167.920000,4775430289.00,3647547110.00
