code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600018,2023-04-04,2022-12-31,0.162399,0.480424,0.378065,17910112648.830000,0.739727,36194591096.400000,23284144750.00,23173674650.00
