code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600028,2022-03-28,2021-12-31,0.093845,0.031023,0.191301,85030000000.000000,0.588150,2740884000000.000000,121071209646.00,95557771046.00
