code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600018,2022-03-30,2021-12-31,0.156769,0.451482,0.407110,15480719994.160000,0.630708,33282263788.660000,23278679750.00,23173674650.00
