code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600031,2020-04-24,2019-12-31,0.295278,0.151911,0.326878,11494448000.000000,1.329971,73925853000.000000,8426246247.00,8421113690.00
