code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600016,2022-03-30,2021-12-31,0.062295,0.206470,,34853000000.000000,0.785270,168804000000.000000,43782418502.00,35462123213.00
