code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600000,2023-04-19,2022-12-31,0.074818,0.275668,,51997000000.000000,1.743346,337286000000.000000,29352174170.00,29352174170.00
