code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600085,2020-04-03,2019-12-31,0.106557,0.117616,0.467644,1561601328.390000,0.718525,13277123199.460000,1371470262.00,1371470262.00
