code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600029,2021-03-31,2020-12-31,-0.162782,-0.127700,-0.025302,-11820000000.000000,-0.707273,90306000000.000000,15329302395.00,8111520431.00
