code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600025,2023-04-22,2022-12-31,0.102966,0.344161,0.564268,7276147666.080000,0.377848,21100880177.050000,18000000000.00,18000000000.00
