code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600050,2020-03-24,2019-12-31,0.035150,0.038773,0.262918,11264124299.000000,0.160580,290514554553.000000,31025507687.00,21196596395.00
