code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600085,2021-03-30,2020-12-31,0.108193,0.126024,0.470440,1616363305.190000,0.752069,14968892200.000000,1371470262.00,1371470262.00
