code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600028,2021-03-29,2020-12-31,0.044443,0.019824,0.198285,41750000000.000000,0.271939,2105984.000000,121071209646.00,95557771046.00
