code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600009,2021-03-27,2020-12-31,-0.041380,-0.271545,-0.533813,-1168584582.180000,-0.657332,4303465087.940000,1926958448.00,1093476397.00
