code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600029,2020-03-31,2019-12-31,0.041144,0.020055,0.120877,3095000000.000000,0.216105,151633000000.000000,12267172286.00,8111520431.00
