code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600050,2021-03-12,2020-12-31,0.037942,0.041222,0.260991,12524922876.000000,0.178017,303838000000.000000,31015595487.00,30537265087.00
